id,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
4634,US000,1,31-33,14,0,2017,A,,46,47257,3924736719,0,0,1597,83051,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,2.2,532,1.1,203866293,5.5,0,0.0,0,0.0,66,4.3,3418,4.3
4635,US000,1,323,15,0,2017,A,,17,2871,296255323,0,0,1985,103201,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,22,0.8,19204674,6.9,0,0.0,0,0.0,115,6.1,5948,6.1
4636,US000,1,3231,16,0,2017,A,,17,2871,296255323,0,0,1985,103201,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,22,0.8,19204674,6.9,0,0.0,0,0.0,115,6.1,5948,6.1
4637,US000,1,32311,17,0,2017,A,,17,2871,296255323,0,0,1985,103201,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,22,0.8,19204674,6.9,0,0.0,0,0.0,115,6.1,5948,6.1
4638,US000,1,323111,18,0,2017,A,,3,1205,130909189,0,0,2090,108661,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-12,-1.0,2337317,1.8,0,0.0,0,0.0,58,2.9,3000,2.8
4639,US000,1,323117,18,0,2017,A,,14,1666,165346134,0,0,1909,99252,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,34,2.1,16867357,11.4,0,0.0,0,0.0,159,9.1,8268,9.1
4640,US000,1,332,15,0,2017,A,,6,4399,345245157,0,0,1509,78489,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,140,3.3,17404543,5.3,0,0.0,0,0.0,29,2.0,1509,2.0
4641,US000,1,3321,16,0,2017,A,,1,337,39358953,0,0,2244,116706,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-8,-2.3,-347623,-0.9,0,0.0,0,0.0,30,1.4,1559,1.4
4642,US000,1,33211,17,0,2017,A,,1,337,39358953,0,0,2244,116706,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-8,-2.3,-347623,-0.9,0,0.0,0,0.0,30,1.4,1559,1.4
4643,US000,1,332119,18,0,2017,A,,1,337,39358953,0,0,2244,116706,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-8,-2.3,-347623,-0.9,0,0.0,0,0.0,30,1.4,1559,1.4
4644,US000,1,3329,16,0,2017,A,,5,4061,305886204,0,0,1448,75315,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,147,3.8,17752166,6.2,0,0.0,0,0.0,32,2.3,1697,2.3
4645,US000,1,33299,17,0,2017,A,,5,4061,305886204,0,0,1448,75315,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,147,3.8,17752166,6.2,0,0.0,0,0.0,32,2.3,1697,2.3
4646,US000,1,332993,18,0,2017,A,,1,1604,111038144,0,0,1331,69222,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,56,3.6,7790041,7.5,0,0.0,0,0.0,48,3.7,2521,3.8
4647,US000,1,332994,18,0,2017,A,,4,2457,194848060,0,0,1525,79292,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,91,3.8,9962125,5.4,0,0.0,0,0.0,22,1.5,1149,1.5
4648,US000,1,336,15,0,2017,A,,15,39185,3222382640,0,0,1581,82235,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,402,1.0,168174322,5.5,0,0.0,0,0.0,67,4.4,3483,4.4
4649,US000,1,3364,16,0,2017,A,,1,2829,209178925,0,0,1422,73932,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-152,-5.1,-3328945,-1.6,0,0.0,0,0.0,51,3.7,2643,3.7
4650,US000,1,33641,17,0,2017,A,,1,2829,209178925,0,0,1422,73932,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-152,-5.1,-3328945,-1.6,0,0.0,0,0.0,51,3.7,2643,3.7
4651,US000,1,336411,18,0,2017,A,,1,2829,209178925,0,0,1422,73932,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-152,-5.1,-3328945,-1.6,0,0.0,0,0.0,51,3.7,2643,3.7
4652,US000,1,3366,16,0,2017,A,,14,36356,3013203715,0,0,1594,82881,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,554,1.5,171503267,6.0,0,0.0,0,0.0,68,4.5,3508,4.4
4653,US000,1,33661,17,0,2017,A,,14,36356,3013203715,0,0,1594,82881,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,554,1.5,171503267,6.0,0,0.0,0,0.0,68,4.5,3508,4.4
4654,US000,1,336611,18,0,2017,A,,14,36356,3013203715,0,0,1594,82881,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,554,1.5,171503267,6.0,0,0.0,0,0.0,68,4.5,3508,4.4
4655,US000,1,339,15,0,2017,A,,8,803,60853599,0,0,1458,75822,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-32,-3.8,-917246,-1.5,0,0.0,0,0.0,36,2.5,1874,2.5
4656,US000,1,3399,16,0,2017,A,,8,803,60853599,0,0,1458,75822,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-32,-3.8,-917246,-1.5,0,0.0,0,0.0,36,2.5,1874,2.5
4657,US000,1,33991,17,0,2017,A,,8,803,60853599,0,0,1458,75822,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-32,-3.8,-917246,-1.5,0,0.0,0,0.0,36,2.5,1874,2.5
4658,US000,1,339910,18,0,2017,A,,8,803,60853599,0,0,1458,75822,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-32,-3.8,-917246,-1.5,0,0.0,0,0.0,36,2.5,1874,2.5
4659,US000,1,42,14,0,2017,A,,1,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,-3493,-100.0,0,0.0,0,0.0,-403,-100.0,-20958,-100.0
4660,US000,1,423,15,0,2017,A,,1,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0,0.0,-1448,-100.0,0,0.0,0,0.0,-334,-100.0,-17376,-100.0
4661,US000,1,4237,16,0,2017,A,,1,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0,0.0,-1448,-100.0,0,0.0,0,0.0,-334,-100.0,-17376,-100.0
4662,US000,1,42373,17,0,2017,A,,1,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0,0.0,-1448,-100.0,0,0.0,0,0.0,-334,-100.0,-17376,-100.0
4663,US000,1,423730,18,0,2017,A,,1,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,100.0,0,0.0,-1448,-100.0,0,0.0,0,0.0,-334,-100.0,-17376,-100.0
4664,US000,1,44-45,14,0,2017,A,,671,44609,1493642859,0,0,644,33483,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-13,-1.9,-1626,-3.5,16714660,1.1,0,0.0,0,0.0,30,4.9,1539,4.8
4665,US000,1,441,15,0,2017,A,,41,122,2955659,0,0,468,24326,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-4.7,3,2.5,190375,6.9,0,0.0,0,0.0,21,4.7,1072,4.6
4666,US000,1,4413,16,0,2017,A,,41,122,2955659,0,0,468,24326,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-4.7,3,2.5,190375,6.9,0,0.0,0,0.0,21,4.7,1072,4.6
4667,US000,1,44131,17,0,2017,A,,41,122,2955659,0,0,468,24326,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-4.7,3,2.5,190375,6.9,0,0.0,0,0.0,21,4.7,1072,4.6
4668,US000,1,441310,18,0,2017,A,,41,122,2955659,0,0,468,24326,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-4.7,3,2.5,190375,6.9,0,0.0,0,0.0,21,4.7,1072,4.6
4669,US000,1,442,15,0,2017,A,,55,229,5302952,0,0,445,23165,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-1.8,10,4.6,324241,6.5,0,0.0,0,0.0,9,2.1,474,2.1
4670,US000,1,4421,16,0,2017,A,,1,35,635796,0,0,349,18166,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-11840,-1.8,0,0.0,0,0.0,-12,-3.3,-606,-3.2
4671,US000,1,44211,17,0,2017,A,,1,35,635796,0,0,349,18166,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-11840,-1.8,0,0.0,0,0.0,-12,-3.3,-606,-3.2
4672,US000,1,442110,18,0,2017,A,,1,35,635796,0,0,349,18166,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-11840,-1.8,0,0.0,0,0.0,-12,-3.3,-606,-3.2
4673,US000,1,4422,16,0,2017,A,,54,194,4667156,0,0,463,24068,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-1.8,9,4.9,336081,7.8,0,0.0,0,0.0,13,2.9,646,2.8
4674,US000,1,44229,17,0,2017,A,,54,194,4667156,0,0,463,24068,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-1.8,9,4.9,336081,7.8,0,0.0,0,0.0,13,2.9,646,2.8
4675,US000,1,442299,18,0,2017,A,,54,194,4667156,0,0,463,24068,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-1.8,9,4.9,336081,7.8,0,0.0,0,0.0,13,2.9,646,2.8
4676,US000,1,443,15,0,2017,A,,1,11,272152,0,0,462,24013,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-1,-8.3,11178,4.3,0,0.0,0,0.0,41,9.7,2113,9.6
4677,US000,1,4431,16,0,2017,A,,1,11,272152,0,0,462,24013,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-1,-8.3,11178,4.3,0,0.0,0,0.0,41,9.7,2113,9.6
4678,US000,1,44314,17,0,2017,A,,1,11,272152,0,0,462,24013,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-1,-8.3,11178,4.3,0,0.0,0,0.0,41,9.7,2113,9.6
4679,US000,1,443141,18,0,2017,A,,1,11,272152,0,0,462,24013,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-1,-8.3,11178,4.3,0,0.0,0,0.0,41,9.7,2113,9.6
4680,US000,1,444,15,0,2017,A,,1,98,2274483,0,0,444,23111,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-2.0,-95063,-4.0,0,0.0,0,0.0,-12,-2.6,-604,-2.5
4681,US000,1,4442,16,0,2017,A,,1,98,2274483,0,0,444,23111,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-2.0,-95063,-4.0,0,0.0,0,0.0,-12,-2.6,-604,-2.5
4682,US000,1,44422,17,0,2017,A,,1,98,2274483,0,0,444,23111,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-2.0,-95063,-4.0,0,0.0,0,0.0,-12,-2.6,-604,-2.5
4683,US000,1,444220,18,0,2017,A,,1,98,2274483,0,0,444,23111,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-2.0,-95063,-4.0,0,0.0,0,0.0,-12,-2.6,-604,-2.5
4684,US000,1,445,15,0,2017,A,,197,11964,505218745,0,0,812,42230,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-0.5,-311,-2.5,20818647,4.3,0,0.0,0,0.0,53,7.0,2767,7.0
4685,US000,1,4451,16,0,2017,A,,195,11948,504897796,0,0,813,42260,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-0.5,-311,-2.5,20870971,4.3,0,0.0,0,0.0,54,7.1,2775,7.0
4686,US000,1,44511,17,0,2017,A,,169,11246,485435533,0,0,830,43166,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-264,-2.3,22783374,4.9,0,0.0,0,0.0,57,7.4,2971,7.4
4687,US000,1,445110,18,0,2017,A,,169,11246,485435533,0,0,830,43166,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-264,-2.3,22783374,4.9,0,0.0,0,0.0,57,7.4,2971,7.4
4688,US000,1,44512,17,0,2017,A,,26,702,19462263,0,0,533,27734,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-3.7,-47,-6.3,-1912403,-8.9,0,0.0,0,0.0,-16,-2.9,-823,-2.9
4689,US000,1,445120,18,0,2017,A,,26,702,19462263,0,0,533,27734,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-1,-3.7,-47,-6.3,-1912403,-8.9,0,0.0,0,0.0,-16,-2.9,-823,-2.9
4690,US000,1,4453,16,0,2017,A,,2,16,320949,0,0,386,20059,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-52324,-14.0,0,0.0,0,0.0,-60,-13.5,-3150,-13.6
4691,US000,1,44531,17,0,2017,A,,2,16,320949,0,0,386,20059,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-52324,-14.0,0,0.0,0,0.0,-60,-13.5,-3150,-13.6
4692,US000,1,445310,18,0,2017,A,,2,16,320949,0,0,386,20059,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,-52324,-14.0,0,0.0,0,0.0,-60,-13.5,-3150,-13.6
4693,US000,1,447,15,0,2017,A,,21,242,5576451,0,0,443,23011,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-8.7,-10,-4.0,-509861,-8.4,0,0.0,0,0.0,-22,-4.7,-1189,-4.9
4694,US000,1,4471,16,0,2017,A,,21,242,5576451,0,0,443,23011,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-8.7,-10,-4.0,-509861,-8.4,0,0.0,0,0.0,-22,-4.7,-1189,-4.9
4695,US000,1,44711,17,0,2017,A,,18,171,4030454,0,0,454,23604,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-10.0,-9,-5.0,-400352,-9.0,0,0.0,0,0.0,-19,-4.0,-1000,-4.1
4696,US000,1,447110,18,0,2017,A,,18,171,4030454,0,0,454,23604,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-2,-10.0,-9,-5.0,-400352,-9.0,0,0.0,0,0.0,-19,-4.0,-1000,-4.1
4697,US000,1,44719,17,0,2017,A,,3,72,1545997,0,0,415,21597,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,1.4,-109509,-6.6,0,0.0,0,0.0,-31,-7.0,-1584,-6.8
4698,US000,1,447190,18,0,2017,A,,3,72,1545997,0,0,415,21597,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,1.4,-109509,-6.6,0,0.0,0,0.0,-31,-7.0,-1584,-6.8
4699,US000,1,448,15,0,2017,A,,3,34,1016629,0,0,578,30048,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-5.6,-57205,-5.3,0,0.0,0,0.0,0,0.0,11,0.0
4700,US000,1,4481,16,0,2017,A,,3,34,1016629,0,0,578,30048,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-5.6,-57205,-5.3,0,0.0,0,0.0,0,0.0,11,0.0
4701,US000,1,44814,17,0,2017,A,,1,7,278437,0,0,739,38405,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,5623,2.1,0,0.0,0,0.0,-20,-2.6,-1038,-2.6
4702,US000,1,448140,18,0,2017,A,,1,7,278437,0,0,739,38405,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,5623,2.1,0,0.0,0,0.0,-20,-2.6,-1038,-2.6
4703,US000,1,44819,17,0,2017,A,,2,27,738192,0,0,534,27769,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-6.9,-62828,-7.8,0,0.0,0,0.0,0,0.0,-12,0.0
4704,US000,1,448190,18,0,2017,A,,2,27,738192,0,0,534,27769,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-6.9,-62828,-7.8,0,0.0,0,0.0,0,0.0,-12,0.0
4705,US000,1,451,15,0,2017,A,,38,84,1633969,0,0,376,19568,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-5,-11.6,-8,-8.7,-24631,-1.5,0,0.0,0,0.0,30,8.7,1556,8.6
4706,US000,1,4511,16,0,2017,A,,37,82,1441778,0,0,340,17691,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-5,-11.9,-8,-8.9,-37227,-2.5,0,0.0,0,0.0,24,7.6,1273,7.8
4707,US000,1,45111,17,0,2017,A,,35,79,1403972,0,0,340,17679,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-6,-14.6,-9,-10.2,-36611,-2.5,0,0.0,0,0.0,25,7.9,1293,7.9
4708,US000,1,451110,18,0,2017,A,,35,79,1403972,0,0,340,17679,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-6,-14.6,-9,-10.2,-36611,-2.5,0,0.0,0,0.0,25,7.9,1293,7.9
4709,US000,1,45112,17,0,2017,A,,2,2,37806,0,0,349,18147,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,100.0,0,0.0,-616,-1.6,0,0.0,0,0.0,8,2.3,414,2.3
4710,US000,1,451120,18,0,2017,A,,2,2,37806,0,0,349,18147,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,100.0,0,0.0,-616,-1.6,0,0.0,0,0.0,8,2.3,414,2.3
4711,US000,1,4512,16,0,2017,A,,1,2,192191,0,0,1848,96096,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,12596,7.0,0,0.0,0,0.0,121,7.0,6298,7.0
4712,US000,1,45121,17,0,2017,A,,1,2,192191,0,0,1848,96096,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,12596,7.0,0,0.0,0,0.0,121,7.0,6298,7.0
4713,US000,1,451211,18,0,2017,A,,1,2,192191,0,0,1848,96096,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,12596,7.0,0,0.0,0,0.0,121,7.0,6298,7.0
4714,US000,1,452,15,0,2017,A,,288,31660,964347906,0,0,586,30460,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-3,-1.0,-1289,-3.9,-3946094,-0.4,0,0.0,0,0.0,21,3.7,1072,3.6
4715,US000,1,4522,16,0,2017,A,,209,21871,660784926,0,0,581,30212,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,209,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4716,US000,1,45221,17,0,2017,A,,209,21871,660784926,0,0,581,30212,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,209,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4717,US000,1,452210,18,0,2017,A,,209,21871,660784926,0,0,581,30212,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,209,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4718,US000,1,4523,16,0,2017,A,,79,9788,303562980,0,0,596,31014,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,79,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4719,US000,1,45231,17,0,2017,A,,79,9788,303562980,0,0,596,31014,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,79,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4720,US000,1,452311,18,0,2017,A,,36,5858,214630184,0,0,705,36639,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,36,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4721,US000,1,452319,18,0,2017,A,,43,3930,88932796,0,0,435,22629,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,43,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4722,US000,1,453,15,0,2017,A,,21,108,2729182,0,0,484,25173,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,5.0,-18,-14.3,-1228,0.0,0,0.0,0,0.0,66,15.8,3460,15.9
4723,US000,1,4532,16,0,2017,A,,3,5,153915,0,0,658,34203,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,25.0,30185,24.4,0,0.0,0,0.0,37,6.0,1926,6.0
4724,US000,1,45322,17,0,2017,A,,3,5,153915,0,0,658,34203,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,25.0,30185,24.4,0,0.0,0,0.0,37,6.0,1926,6.0
4725,US000,1,453220,18,0,2017,A,,3,5,153915,0,0,658,34203,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,25.0,30185,24.4,0,0.0,0,0.0,37,6.0,1926,6.0
4726,US000,1,4539,16,0,2017,A,,18,104,2575267,0,0,477,24782,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,5.9,-18,-14.8,-31413,-1.2,0,0.0,0,0.0,66,16.1,3401,15.9
4727,US000,1,45399,17,0,2017,A,,18,104,2575267,0,0,477,24782,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,5.9,-18,-14.8,-31413,-1.2,0,0.0,0,0.0,66,16.1,3401,15.9
4728,US000,1,453998,18,0,2017,A,,18,104,2575267,0,0,477,24782,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,1,5.9,-18,-14.8,-31413,-1.2,0,0.0,0,0.0,66,16.1,3401,15.9
4729,US000,1,454,15,0,2017,A,,5,58,2314731,0,0,770,40024,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,2,3.6,4301,0.2,0,0.0,0,0.0,-29,-3.6,-1543,-3.7
4730,US000,1,4541,16,0,2017,A,,1,21,1233415,0,0,1139,59204,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,4,23.5,145992,13.4,0,0.0,0,0.0,-103,-8.3,-5395,-8.4
4731,US000,1,45411,17,0,2017,A,,1,21,1233415,0,0,1139,59204,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,4,23.5,145992,13.4,0,0.0,0,0.0,-103,-8.3,-5395,-8.4
4732,US000,1,454110,18,0,2017,A,,1,21,1233415,0,0,1139,59204,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4733,US000,1,4542,16,0,2017,A,,4,37,1081316,0,0,562,29225,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-5.1,-141691,-11.6,0,0.0,0,0.0,-45,-7.4,-2336,-7.4
4734,US000,1,45421,17,0,2017,A,,4,37,1081316,0,0,562,29225,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-5.1,-141691,-11.6,0,0.0,0,0.0,-45,-7.4,-2336,-7.4
4735,US000,1,454210,18,0,2017,A,,4,37,1081316,0,0,562,29225,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,-2,-5.1,-141691,-11.6,0,0.0,0,0.0,-45,-7.4,-2336,-7.4
4736,US000,1,48-49,14,0,2017,A,,29207,628427,38031680239,0,0,1164,60519,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,-91,-0.3,6787,1.1,446773965,1.2,0,0.0,0,0.0,1,0.1,58,0.1
4737,US000,1,481,15,0,2017,A,,4,45,1157153,0,0,498,25906,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,2,4.7,-17313,-1.5,0,0.0,0,0.0,-30,-5.7,-1567,-5.7
4738,US000,1,4812,16,0,2017,A,,4,45,1157153,0,0,498,25906,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,2,4.7,-17313,-1.5,0,0.0,0,0.0,-30,-5.7,-1567,-5.7
4739,US000,1,48121,17,0,2017,A,,4,45,1157153,0,0,498,25906,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,2,4.7,-17313,-1.5,0,0.0,0,0.0,-30,-5.7,-1567,-5.7
4740,US000,1,481219,18,0,2017,A,,4,45,1157153,0,0,498,25906,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,2,4.7,-17313,-1.5,0,0.0,0,0.0,-30,-5.7,-1567,-5.7
4741,US000,1,483,15,0,2017,A,,1,119,9227034,0,0,1486,77268,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,0.8,515636,5.9,0,0.0,0,0.0,60,4.2,3128,4.2
4742,US000,1,4831,16,0,2017,A,,1,119,9227034,0,0,1486,77268,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,0.8,515636,5.9,0,0.0,0,0.0,60,4.2,3128,4.2
4743,US000,1,48311,17,0,2017,A,,1,119,9227034,0,0,1486,77268,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,0.8,515636,5.9,0,0.0,0,0.0,60,4.2,3128,4.2
4744,US000,1,483113,18,0,2017,A,,1,119,9227034,0,0,1486,77268,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,1,0.8,515636,5.9,0,0.0,0,0.0,60,4.2,3128,4.2
4745,US000,1,484,15,0,2017,A,,2,8,732181,0,0,1707,88749,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,19074,2.7,0,0.0,0,0.0,-7,-0.4,-389,-0.4
4746,US000,1,4841,16,0,2017,A,,2,8,732181,0,0,1707,88749,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,19074,2.7,0,0.0,0,0.0,-7,-0.4,-389,-0.4
4747,US000,1,48412,17,0,2017,A,,2,8,732181,0,0,1707,88749,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,19074,2.7,0,0.0,0,0.0,-7,-0.4,-389,-0.4
4748,US000,1,484121,18,0,2017,A,,2,8,732181,0,0,1707,88749,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,19074,2.7,0,0.0,0,0.0,-7,-0.4,-389,-0.4
4749,US000,1,485,15,0,2017,A,,1,2,12926,0,0,136,7051,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,1132,9.6,0,0.0,0,0.0,6,4.6,312,4.6
4750,US000,1,4853,16,0,2017,A,,1,2,12926,0,0,136,7051,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,0,0.0,0,0.0,1132,9.6,0,0.0,0,0.0,6,4.6,312,4.6
